# NodeID	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Attribute9	Attribute10	Attribute11	Attribute12	Attribute13	Attribute14	Attribute15	Attribute16	Attribute17	Attribute18	Attribute19	Attribute20	_id	OutDeg	Pagerank
RYP8_otYV7rsF5s	950519	16	0	35.3397	25.134117				RYP8_otYV7rsF5s	950519	Iraklio	jK3nVY5QUL84XvWWww	12591114	Iraklio	TILEaBpQUL_WGX_qJw	12577885	Kriti	s1JMkOJTUb5LfB9USg	23424833	Greece	93	1	0.000002
ah0SpZJTV7onpZBr	2507768	15	0	40.75488	-119.236582				ah0SpZJTV7onpZBr	2507768	Trego	vdpmAV9QUL8PN0do7w	12589244	Pershing	74EpaYdTUb5b2WdO	2347587	Nevada	nz.gsghTUb4c2WAecA	23424977	United States	94	1	0.000003
oU511V1TUrt3JmR27w	20150172	15	0	44.512574	11.365045				OpIp4IBWU7vidc0	711080	Bologna	Y554e2pQUL._GjbFLQ	12591871	Bologna	xd.5Qv9WU7.oEka2	7153334	Emilia Romagna	5QqgvRVTUb7tSzaDpQ	23424853	Italy	95	1	0.000002
ZzxV2f5TUb5yo8Rk	2347609	4	0	44.621754	-110.456542										ZzxV2f5TUb5yo8Rk	2347609	Wyoming	nz.gsghTUb4c2WAecA	23424977	United States	96	1	0.000003
itZqGRhTVLJLCUaIIw	26821921	15	0	52.451713	13.288607				zot2ouJXUbKOJRM	638242	Berlin	BPfoJmlQUL8JcHDn4Q	12596838	Stadtkreis Berlin	uxEOtndTUb4nLR9E	2345496	Berlin	h7eZVDlTUb50Btij9Q	23424829	Germany	97	1	0.000003
PNRQkwRUWr1CoLE	587266	15	0	46.992416	3.165071				PNRQkwRUWr1CoLE	587266	Coulanges	avLwaKFQUL9Dydtw7w	12597128	Nievre	rViIj_RWU7.Mv8SY	7153312	Burgundy	lbWye9tTUb6GOcp80w	23424819	France	98	1	0.000003
OXIubk9TUrjieFR4aA	20219949	15	0	40.409623	-3.701941				uTYMKONWVLwFNrE	766273	Madrid	tbbWAcFQULxlR.kpfA	12602090	Madrid	z1N32XdQUL_NGlw7Tw	12578024	Madrid	oVKj1ohTUb5V1poSBg	23424950	Spain	99	2	0.000004
S9YFX5FTWrh8g06uZg	28288773	16	0	39.281998	-76.579406				4SFEDvdTUb8EVcKC	2358820	Baltimore	5dfQJtBQUL._Y0UdfQ	12588679	Baltimore City	hcB5icNTUb4v8pAc	2347579	Maryland	nz.gsghTUb4c2WAecA	23424977	United States	100	1	0.000003
tQ9KB_hTVrzPFsM4	2463915	15	0	40.553705	-74.12424				.skCPTpTVr.Q3WKW	2459115	New York	O7bntF9QUL9uDH7JPQ	12589354	Staten Island	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	101	1	0.000002
tpnnlJhTVr2m5oL4	2477956	16	0	41.672174	-69.944543				bbr69KtTUb0r3.Kh	2378651	Chatham	rrdNPfFQUL8VcPfYsw	12588700	Barnstable	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	102	1	0.000003
fpRzaH1UV7Ltyzv34g	55855776	15	0	43.649106	-79.372454				6SULVp5VU7vq	4118	Toronto	PvbFVUxTW7kikudbuA	29375205	Toronto	KAOZv3VTUb6vc1Fc	2344922	Ontario	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	103	1	0.000003
jpIWozxXUrzciE0	606903	16	0	43.601362	1.446509				l5J_oYtXULIcKZ0	628886	Toulouse	4pBeqfFQUL.4ib1emw	12597186	Haute-Garonne	SI7q5jFWU78PwtCn	7153323	Midi-Pyrenees	lbWye9tTUb6GOcp80w	23424819	France	104	1	0.000003
5VpDJwtWUbnr_jw	733265	16	0	51.932894	4.456849				lhM3WGRWUbndGLo	733075	Rotterdam	B0okv3lQUL8MvXfLPg	12592374	Rotterdam	jv28O8hTUb4BVhxu	2346383	South Holland	Exbw8apTUb6236fOVA	23424909	Netherlands	105	1	0.000002
WWSsU81TUrjD9EazvA	20226053	16	0	43.38282	-5.987774				WWSsU81TUrjD9EazvA	20226053	Santa María de Grado	t54tnblTUbklwhz4eQ	23388417	Asturias	AUGeisRQUL_nsv2b0w	12578027	Asturias	oVKj1ohTUb5V1poSBg	23424950	Spain	106	1	0.000002
WfZA.y5TV7utXx9n	2513717	12	0	46.041424	-118.936786				WfZA.y5TV7utXx9n	2513717	Wallula	nWTVoU5QUL_lP5NJOw	12590475	Walla Walla	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	107	1	0.000003
7KJeawtWWr5k0rY	784284	16	0	46.0064	7.69063				7KJeawtWWr5k0rY	784284	Staffelalp	0KAX2qNQUL.MPn5voA	12593093	Visp	Z7lA8TlTUb6ayJG5	2347104	Canton of Valais	HfSZnNxTUb7.Mo5Vpg	23424957	Switzerland	108	1	0.000002
awfrkb5WV7NviDI	759492	14	0	39.326214	-0.31959				awfrkb5WV7NviDI	759492	El Palmar	JntcZuFQULztGUK1Aw	12602139	Valencia	frGysnZQUL.0mVn21A	12578038	Valencia	oVKj1ohTUb5V1poSBg	23424950	Spain	109	1	0.000002
_UhoKshQULxShPXytQ	12638223	15	0	48.873211	2.296915				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	110	1	0.000002
wQVVpOhVV7.qkfA	455888	13	0	-5.757934	-35.2038				wQVVpOhVV7.qkfA	455888	Natal	welbLSNQUL.ji3h_uQ	12581162	Natal	kAh3qkdTUb6ZfTrN	2344863	Rio Grande do Norte	xQfoS31TUb6eduaTWQ	23424768	Brazil	111	1	0.000003
0UhsYyxTVr4Oo_e5	2446982	16	0	21.282666	-157.677111				0UhsYyxTVr4Oo_e5	2446982	Maunalua	rN.ivOpQUL.9e4Dlxw	12588030	Honolulu	.w5lRUZTUb5xnIgm	2347570	Hawaii	nz.gsghTUb4c2WAecA	23424977	United States	112	1	0.000002
GPoA4aBUV7LCk1SJeQ	55843763	16	0	48.856996	2.351701				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	113	3	0.000005
5ELkT2dYWr8r	9851	13	0	48.384245	-123.515338				5ELkT2dYWr8r	9851	Metchosin	r_AywM1TW7lu1BecGA	29375156	Capital	VjS6xONTUb6pGKV0	2344916	British Columbia	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	114	1	0.000002
10ltP39TVrrJZ68r	2402048	14	0	44.984197	-93.181099				10ltP39TVrrJZ68r	2402048	Falcon Heights	PpmHxwtQUL_h4OpyKw	12588858	Ramsey	nQHRI5hTUb6BzMQh	2347582	Minnesota	nz.gsghTUb4c2WAecA	23424977	United States	115	1	0.000002
irpqwf1TUbwU1dxp	2365835	16	0	32.858189	-97.312071				irpqwf1TUbwU1dxp	2365835	Blue Mound	JcMuKXJQUL90h1J8xQ	12590226	Tarrant	EMo2gYtTUb7oiO66	2347602	Texas	nz.gsghTUb4c2WAecA	23424977	United States	116	1	0.000003
OYyJ8XBTVry4BEVU	2460684	16	0	42.591416	-71.284318				OYyJ8XBTVry4BEVU	2460684	North Billerica	jtzUZC5QUL8nkjz7_w	12588708	Middlesex	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	117	1	0.000002
vyIUe41UV7uao.Y	551801	16	0	48.191611	16.413928				vyIUe41UV7uao.Y	551801	Vienna	TjMOcCdQUL.60NqK6g	12591699	Vienna	fcmfMChTUb4nZsOX	2344716	Vienna	rSA5zEBTUb4nNhY79w	23424750	Austria	118	1	0.000003
HHS3ylNTWr2T2w4e1Q	28751241	16	0	42.347356	-71.103183				5MvaTZJTUbx1uPnP	2367105	Boston	VWDpFBNQUL.4PrJx4A	12588712	Suffolk	.q5NMwBTUb5TMxKc	2347580	Massachusetts	nz.gsghTUb4c2WAecA	23424977	United States	119	1	0.000002
cvmtJMJWVL.n.iQ	765104	16	0	43.366744	-2.499327				cvmtJMJWVL.n.iQ	765104	Lekeitio	RM5_deVQULxnL5bh.A	12602136	Biscay	hKPI.U5QUL97fWOLnA	12578037	Basque Country	oVKj1ohTUb5V1poSBg	23424950	Spain	120	1	0.000003
2oA4R_RTV7teCWc1	2512815	16	0	42.651281	-73.92779				2oA4R_RTV7teCWc1	2512815	Voorheesville	vW74oj1QUL_UBDVgaQ	12589312	Albany	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	121	2	0.000004
N7saxBpUV7LeOGBF1w	55859088	15	0	41.079221	-85.139644				cTmRXxxTVrpkaDch	2406008	Fort Wayne	xwCKfuRQUL8wuVwc3w	12588181		lgk6gvRTUb55c27h	2347573	Indiana	nz.gsghTUb4c2WAecA	23424977	United States	122	1	0.000003
GhOdV2BTUb2QRRzmMg	23701333	16	0	38.710772	-9.143757							h1jID0NQUL.CD32lvQ	12596415	Lisbon	CtXbe4BTUb5BgTOv	2346573	Lisbon	MdFHJtRTUb5nEKAgcw	23424925	Portugal	123	2	0.000004
CR0T4P5TUrg9IykcFw	20220088	14	0	41.403821	2.174177				p.gvf6dWV7k1Gpg	753692	Barcelona	ryk5Tt5QULwqbhVKIw	12602124	Barcelona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	124	2	0.000005
_GXiYrhVV7xWm50	456160	16	0	-23.587901	-46.924667				_GXiYrhVV7xWm50	456160	Cotia	H1kbzPFQUL9DuSbsAA	12581943	Cotia	RANHF.pTUb7n07l1	2344868	Sao Paulo	xQfoS31TUb6eduaTWQ	23424768	Brazil	125	2	0.000004
lqxmZdRTVrkUg6Ik	2438757	15	0	44.092262	-70.223815				lqxmZdRTVrkUg6Ik	2438757	Lewiston	zIt2XD5QUL_EQFfnSQ	12588660	Androscoggin	9I1MJKJTUb6hu3HW	2347578	Maine	nz.gsghTUb4c2WAecA	23424977	United States	126	1	0.000003
thysYN1TUbzYsoxYdg	23683634	15	0	34.055539	-118.249905				7Z5HMmpTVr4VzDpD	2442047	Los Angeles	.D8LiGdQUL_LN4aBcw	12587688	Los Angeles	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	127	1	0.000003
8rLRWvBUV7KWyL6oxw	55855824	16	0	43.659004	-79.348733				6SULVp5VU7vq	4118	Toronto	PvbFVUxTW7kikudbuA	29375205	Toronto	KAOZv3VTUb6vc1Fc	2344922	Ontario	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	128	2	0.000004
B6bXL.pQULxr7KtCrg	12679825	16	0	40.145711	18.490934				B6bXL.pQULxr7KtCrg	12679825	Otranto	krAFzXtQUL8nGYZUlw	12591821	Lecce	fesDcpNWU78GzQD4	7153342	Puglia	5QqgvRVTUb7tSzaDpQ	23424853	Italy	129	1	0.000002
PE14SP5TWr1vQYKl6Q	28751362	16	0	47.621864	-122.353733				uiZgkRVTVrMaF2cP	2490383	Seattle	e4JdbCFQUL8iSf0rtg	12590456	King	jyADg3RTUb65Hnbj	2347606	Washington	nz.gsghTUb4c2WAecA	23424977	United States	130	1	0.000002
5nnDWKFTVrsjyBMR	2412843	16	0	42.957113	-85.655143				5nnDWKFTVrsjyBMR	2412843	Grand Rapids	YC8Q.JBQUL_P3_B1UQ	12588754	Kent	XrEivL1TUb46TSNK	2347581	Michigan	nz.gsghTUb4c2WAecA	23424977	United States	131	2	0.000004
OMIf57JXWrJoTg	68823	16	0	15.58158	-61.4626				OMIf57JXWrJoTg	68823	Portsmouth				gNx6MOxTUb7amuSd	2345164	Saint John	jVKiswxTUb6_LUBH1w	23424798	Dominica	132	1	0.000002
YZcTDV5QULyul_fKiw	12693198	12	0	41.219727	-5.374717				YZcTDV5QULyul_fKiw	12693198	Fuentelapeña	nZLnt75QULzh6sThkw	12602123	Zamora	OTZEH69QUL.4uFJGYQ	12578033	Castille and Leon	oVKj1ohTUb5V1poSBg	23424950	Spain	133	1	0.000003
Au9VZgVTWr3odp3rqw	28751496	14	0	38.889613	-77.034845				aKGrC25TV7vTJcir	2514815	Washington	r7KcVlZQUL8J2lfjCQ	12587802	District of Columbia	.9.rXhhTUb5eYUuK	2347567	District of Columbia	nz.gsghTUb4c2WAecA	23424977	United States	134	2	0.000004
6yIMxA5TWri6_1lhzQ	28297409	12	0	41.911347	-87.625064				prbd60NTUb2haaDH	2379574	Chicago	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	135	1	0.000003
xu7SgZ1TVr01Hqul	2474409	12	0	42.359305	-83.509311				xu7SgZ1TVr01Hqul	2474409	Plymouth	Fg3uHXJQUL.rnc_zug	12588795	Wayne	XrEivL1TUb46TSNK	2347581	Michigan	nz.gsghTUb4c2WAecA	23424977	United States	136	2	0.000004
WLFYCsxQULwVepw.EQ	12679617	15	0	46.064409	13.236325				WLFYCsxQULwVepw.EQ	12679617	Udine	0jE1brJQUL9emlj.vQ	12591873	Udine	aqlMVzNWU7.UyAwA	7153335	Friuli-Venezia Giulia	5QqgvRVTUb7tSzaDpQ	23424853	Italy	137	1	0.000002
Xk0SwHBTUb3zLEYK	2375159	15	0	36.546311	-121.92408				Xk0SwHBTUb3zLEYK	2375159	Carmel-by-the-Sea	fpIAzjpQUL9F5MEpDw	12587696	Monterey	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	138	1	0.000003
7Y1BeLNUV7IFybFemQ	55863395	15	0	19.432199	-99.143049				TX7XQvhQU7yJlaM	116545	Mexico City	NN_n_7hQUL8NMgimOg	12599939	Cuauhtemoc	C2ghXTZTUb48pfbH	2346272	Distrito Federal	S._RoQ1TUb4WzNIdpA	23424900	Mexico	139	2	0.000004
2W_nBLJWULiuM_Xv	7225541	16	0	-27.599837	153.079188				khXM8m9QU7ofBD4U	1100661	Brisbane	1eMdn1RUV7LIyYJDbA	55864298	Brisbane	3QrPe3RTUb5k9oUb	2344702	Queensland	3fHNxEZTUb4mc08chA	23424748	Australia	140	3	0.000005
c32C6sBTUbygdAuz	2360058	12	0	40.506412	-86.871969				c32C6sBTUbygdAuz	2360058	Battle Ground	O1NXcN9QUL8XB5bUug	12588258	Tippecanoe	lgk6gvRTUb55c27h	2347573	Indiana	nz.gsghTUb4c2WAecA	23424977	United States	141	1	0.000003
uxkm4s1TUbMH2ntM	2394207	14	0	46.803672	-92.063713				uxkm4s1TUbMH2ntM	2394207	Duluth	aRNz_qxQUL.yi2vNiA	12588868	St. Louis	nQHRI5hTUb6BzMQh	2347582	Minnesota	nz.gsghTUb4c2WAecA	23424977	United States	142	2	0.000004
4s2ZHg5TUb4ENL4T	2347590	16	0	35.763255	-105.946655										4s2ZHg5TUb4ENL4T	2347590	New Mexico	nz.gsghTUb4c2WAecA	23424977	United States	143	1	0.000003
TX7XQvhQU7yJlaM	116545	16	0	19.43178	-99.133511				TX7XQvhQU7yJlaM	116545	Mexico City	NN_n_7hQUL8NMgimOg	12599939	Cuauhtemoc	C2ghXTZTUb48pfbH	2346272	Distrito Federal	S._RoQ1TUb4WzNIdpA	23424900	Mexico	144	2	0.000004
paYmK51UV7Lh4Sk7SA	55864666	16	0	38.910954	-77.044571				aKGrC25TV7vTJcir	2514815	Washington	r7KcVlZQUL8J2lfjCQ	12587802	District of Columbia	.9.rXhhTUb5eYUuK	2347567	District of Columbia	nz.gsghTUb4c2WAecA	23424977	United States	145	2	0.000004
kR_EAV1UV7J6KFpyog	55855636	16	0	45.412046	-75.690511				6rCMwC1SUbwF	3369	Ottawa	1kUtG6dTW7lcFZ6tVw	29375164	Ottawa	KAOZv3VTUb6vc1Fc	2344922	Ontario	b9iFoOpTUb6KZ3MPGQ	23424775	Canada	146	1	0.000003
28T_heZQULwrrIaHFA	12652969	15	0	48.846756	2.356363				EsIQUYZXU79_kEA	615702	Paris	.tpTHPFQUL.gM81.cQ	12597155	Paris	QLdv_.RWU7_jEfrE	7153319	Ile-de-France	lbWye9tTUb6GOcp80w	23424819	France	147	1	0.000003
rMl6DUFWVLMbrWU	769330	16	0	42.81744	-1.642059				rMl6DUFWVLMbrWU	769330	Pamplona	yPiugQVQULw9bsyhxw	12602092	Navarre	42U0gx9QUL98OuOmdA	12578026	Navarre	oVKj1ohTUb5V1poSBg	23424950	Spain	148	1	0.000003
wFByipZTVry0jiwf	2468450	16	0	37.765174	-122.452674				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	149	1	0.000003
a3n9e71QUL.dUIm0	1252537	12	0	10.923927	108.10255				a3n9e71QUL.dUIm0	1252537	Phan Thiet				Jw2byrtTUb4BHMMw	2347731	Binh Thuan	WnHhXGpTUb51gvRgFg	23424984	Vietnam	150	2	0.000004
iRVLPThQUL41Ts.hfA	12486866	16	0	-31.995424	115.540069							piUtf71UV7L4R.scSA	55864404	City of Fremantle	UyYA4yVTUb4SXtKy	2344706	Western Australia	3fHNxEZTUb4mc08chA	23424748	Australia	151	1	0.000002
.mFVldtTVL37iE5uOg	26794019	12	0	-22.414678	-70.246238							.mFVldtTVL37iE5uOg	26794019	Tocopilla Province	tQJzf8FTUb5HyIx5	2345020	Antofagasta Region	FvjOFOJTUb63qNmf5g	23424782	Chile	152	1	0.000003
Y9NriV1QULzO9er6Cw	12643097	13	0	47.992506	-4.30325				Y9NriV1QULzO9er6Cw	12643097	Landudec	KqBaVvNQUL8Nn4hIQw	12591797	Finistere	5.EM9r5WU79GO2nY	7153313	Brittany	lbWye9tTUb6GOcp80w	23424819	France	153	1	0.000003
x7Tp47BUV7J0LAJIVA	55864733	12	0	-1.491912	29.343109							x7Tp47BUV7J0LAJIVA	55864733	Rubavu	KGsgXNhUV7KxRkMJ3w	55864753	Province de l'Ouest	I6wnaRFTUb7YEiipoA	23424937	Rwanda	154	1	0.000002
A1wfxV5UVrjvb68	542500	16	0	47.94289	16.22024				A1wfxV5UVrjvb68	542500	Kottingbrunn	4escUABQUL_IYFc65w	12591690	Baden	LiRbOx5TUb7d5nf.	2344710	Lower Austria	rSA5zEBTUb4nNhY79w	23424750	Austria	155	1	0.000002
DmLJcpZXW7Opmpo	699197	13	0	48.132527	11.548776				VoG2Y_lXVby7TOA	676757	Munich	jgBuWpJTUrpsRZdzJw	20071093	Munich	zNsUmF9TUb5kYpMg	2345482	Bavaria	h7eZVDlTUb50Btij9Q	23424829	Germany	156	2	0.000004
D08qJBRWVrjs0Ek	742676	11	0	38.748058	-9.150238				D08qJBRWVrjs0Ek	742676	Lisbon	h1jID0NQUL.CD32lvQ	12596415	Lisbon	CtXbe4BTUb5BgTOv	2346573	Lisbon	MdFHJtRTUb5nEKAgcw	23424925	Portugal	157	1	0.000002
HZGdhWdTVLKSWAXdOg	26821864	16	0	52.524322	13.369908				zot2ouJXUbKOJRM	638242	Berlin	BPfoJmlQUL8JcHDn4Q	12596838	Stadtkreis Berlin	uxEOtndTUb4nLR9E	2345496	Berlin	h7eZVDlTUb50Btij9Q	23424829	Germany	158	3	0.000005
BsCcQFdTWr0ZmUuI4A	28751356	15	0	40.730348	-73.954328				.skCPTpTVr.Q3WKW	2459115	New York	CldNEG9QUL_lkqUcYA	12589335	Brooklyn	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	159	1	0.000002
rkyInG1TVr2pmFE2	2475678	13	0	40.924603	-75.097303				rkyInG1TVr2pmFE2	2475678	Portland	u4fHzFZQUL.XfU_jlA	12589775	Northampton	fGSdmohTUb6YMlQa	2347597	Pennsylvania	nz.gsghTUb4c2WAecA	23424977	United States	160	2	0.000004
Yll2lDVWULhsrJbc	7225647	12	0	-33.87013	151.211013				2AEwArxQU7pLPY08	1105779	Sydney				2X2nIstTUb5_0uWe	2344700	New South Wales	3fHNxEZTUb4mc08chA	23424748	Australia	161	1	0.000002
hM_Q_LlTUrojzXY1yQ	20070313	12	0	5.486562	73.420257										hM_Q_LlTUrojzXY1yQ	20070313	Lhaviyani	7ZUIADRTUb5knKMfSg	23424899	Maldives	162	2	0.000004
hlo6LMRQULx8PVf.GA	12672215	16	0	45.384994	4.615417				hlo6LMRQULx8PVf.GA	12672215	Véranne	GlgDUMpQUL9x4QfK9A	12597165	Loire	GJLKnpBWU7.2Dufz	7153329	Rhone-Alpes	lbWye9tTUb6GOcp80w	23424819	France	163	1	0.000002
giVSuE1TUrgzp8bNHw	20219691	14	0	41.668952	-0.904569				WbgnDbFWVbOLDw0	779063	Zaragoza	5zt03lFQULy7GaO0jg	12602107	Zaragoza	5ypV435QUL9d5oLgjA	12578030	Aragon	oVKj1ohTUb5V1poSBg	23424950	Spain	164	1	0.000003
nrSSo6xQUL_1Yna37w	12589233	16	0	36.145386	-115.303546							nrSSo6xQUL_1Yna37w	12589233	Clark	74EpaYdTUb5b2WdO	2347587	Nevada	nz.gsghTUb4c2WAecA	23424977	United States	165	1	0.000002
3Vyv899TUroWiiTGDg	20094298	16	0	51.51362	-0.081501				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	166	1	0.000003
fWwAbqJTVrN7xD0f	2495731	13	0	40.553624	-74.619655				fWwAbqJTVrN7xD0f	2495731	Somerville	55NbWv1QUL90yxusCw	12589275	Somerset	nVSe..xTUb7IMfh0	2347589	New Jersey	nz.gsghTUb4c2WAecA	23424977	United States	167	1	0.000002
o4Az8PtTUrtLRSKOjw	20150194	16	0	44.495977	11.350797				OpIp4IBWU7vidc0	711080	Bologna	Y554e2pQUL._GjbFLQ	12591871	Bologna	xd.5Qv9WU7.oEka2	7153334	Emilia Romagna	5QqgvRVTUb7tSzaDpQ	23424853	Italy	168	1	0.000002
7qRDWhdWVb0MgZM	777383	13	0	41.847058	2.397079				7qRDWhdWVb0MgZM	777383	Viladrau	SDvoojFQULyclWg1oQ	12602125	Gerona	buY2USBQUL8KB8CtqQ	12578034	Catalonia	oVKj1ohTUb5V1poSBg	23424950	Spain	169	1	0.000003
sBDY7SFTVrKCGsU_	2481826	11	0	41.883876	-87.783508				sBDY7SFTVrKCGsU_	2481826	River Forest	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	170	1	0.000002
nz.gsghTUb4c2WAecA	23424977	1	0	38.232417	-122.636652													nz.gsghTUb4c2WAecA	23424977	United States	171	1	0.000003
RJC4z0dTWr19cx08PQ	28751480	16	0	37.743329	-122.403402				7.MJR8tTVrIO1EgB	2487956	San Francisco	.7sOmlRQUL9nK.kMzA	12587707	San Francisco	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	172	1	0.000003
zW1PCY5TVrJZChLK	2480042	16	0	39.444569	-76.805881				zW1PCY5TVrJZChLK	2480042	Reisterstown	m_elpGtQUL9l1ZsY_A	12588678	Baltimore	hcB5icNTUb4v8pAc	2347579	Maryland	nz.gsghTUb4c2WAecA	23424977	United States	173	5	0.000009
uijRnjBWULsQTwc	721943	16	0	41.902825	12.496468				uijRnjBWULsQTwc	721943	Rome	ulFfr5NQUL_oGbguvQ	12591802	Rome	Txy_tk1WU79uo4MR	7153336	Lazio	5QqgvRVTUb7tSzaDpQ	23424853	Italy	174	3	0.000005
tZy74c9TVr.DE6ZR	2454363	16	0	35.367841	-120.854276				tZy74c9TVr.DE6ZR	2454363	Morro Bay	ntgD1JFQUL8UpXQMgA	12587709	San Luis Obispo	NsbUWfBTUb4mbyVu	2347563	California	nz.gsghTUb4c2WAecA	23424977	United States	175	1	0.000003
XNgAEMtTWriIALarAg	28297493	13	0	41.916904	-87.706689				prbd60NTUb2haaDH	2379574	Chicago	O2QpKXJQUL_LHzYxYQ	12588093	Cook	BQEHmddTUb5GBtTz	2347572	Illinois	nz.gsghTUb4c2WAecA	23424977	United States	176	1	0.000003
mseh.mNTUrtNbe0wmw	20150223	16	0	39.229153	9.123533				aojulMtWU7svHzc	711665	Cagliari	A2TlLI9QUL_T0UOUig	12591836	Cagliari	i9H3bq9WU7_rB3T7	7153343	Sardinia	5QqgvRVTUb7tSzaDpQ	23424853	Italy	177	1	0.000003
Y4jCEulQUL.DhAJwYA	12587584	13	0	32.682043	-109.769167							Y4jCEulQUL.DhAJwYA	12587584	Graham	F1ZWoDVTUb4_LxuL	2347561	Arizona	nz.gsghTUb4c2WAecA	23424977	United States	178	1	0.000003
OSWzL_pTUrqOB8Dpqg	20094299	16	0	51.514197	-0.103608				hP_s5s9VVr5Qcg	44418	London	RcWoHEVTUb4U88DIPw	23416974	Greater London	2eIY2QFTVr_DwWZNLg	24554868	England	cnffEpdTUb5v258BBA	23424975	United Kingdom	179	2	0.000004
e_fNU2NWUrxxQtk	706475	15	0	50.781628	6.090685				QymutOlXUblG0r4	633175	Aachen	tXFpVTlTUrq5Aux9rg	20071103	Stadtkreis Aachen	RoiqFqRTUb6tlYAO	2345487	North Rhine-Westphalia	h7eZVDlTUb50Btij9Q	23424829	Germany	180	1	0.000003
b3_pg0NQULyGXYyo8A	12676093	12	0	45.772971	8.575859				b3_pg0NQULyGXYyo8A	12676093	Angera	zB3rQPhQUL_wsDpxBA	12591884	Varese	GuxuuU5WU78KYF2H	7153338	Lombardy	5QqgvRVTUb7tSzaDpQ	23424853	Italy	181	1	0.000002
3C3bAv1WU7.WIf4	715438	16	0	44.86458	10.05868				3C3bAv1WU7.WIf4	715438	Fidenza	tA4IuyRQUL8bK72Mhw	12591865	Parma	xd.5Qv9WU7.oEka2	7153334	Emilia Romagna	5QqgvRVTUb7tSzaDpQ	23424853	Italy	182	1	0.000002
ht.byalWULgZ2o7g	7226269	12	0	-27.965446	153.429307				ht.byalWULgZ2o7g	7226269	City of Gold Coast	B5BdCDtUV7LhSdBclQ	55864296	Gold Coast City	3QrPe3RTUb5k9oUb	2344702	Queensland	3fHNxEZTUb4mc08chA	23424748	Australia	183	1	0.000002
zEWp7GVWUL1ZgsQ	727190	14	0	52.115492	4.64859				zEWp7GVWUL1ZgsQ	727190	Alfen	1rv31oJQUL81aalUzg	12592033	Alphen aan den Rijn	jv28O8hTUb4BVhxu	2346383	South Holland	Exbw8apTUb6236fOVA	23424909	Netherlands	184	1	0.000003
I7b4WfJTUrirNV0UwQ	20219954	16	0	40.462392	-3.616942				uTYMKONWVLwFNrE	766273	Madrid	tbbWAcFQULxlR.kpfA	12602090	Madrid	z1N32XdQUL_NGlw7Tw	12578024	Madrid	oVKj1ohTUb5V1poSBg	23424950	Spain	185	1	0.000003
MGEM4kFTWr0tOal8SA	28751330	16	0	40.748187	-73.983811				.skCPTpTVr.Q3WKW	2459115	New York	eFEYI5ZQUL_VqqpXvg	12589342	Manhattan	ODHTuIhTUb75gdBu	2347591	New York	nz.gsghTUb4c2WAecA	23424977	United States	186	2	0.000004
DoZjLjNTVr5R9f0Q	2441916	13	0	41.47701	-82.189493				DoZjLjNTVr5R9f0Q	2441916	Lorain	FRCFxm5QUL9oGtgpWg	12589573	Lorain	UUU.pnpTUb7KHEfH	2347594	Ohio	nz.gsghTUb4c2WAecA	23424977	United States	187	1	0.000003
