# NodeID	Attribute1	Attribute2	Attribute3	_id	OutDeg	Pagerank
30809410@N04				6963	1	0.000003
48767235@N00				6964	1	0.000003
53583790@N00				6965	1	0.000004
26927482@N05				6966	1	0.000003
9245048@N07				6967	1	0.000003
13704711@N08				6968	1	0.000004
82304456@N00				6969	3	0.000006
23403414@N07				6970	1	0.000003
20956127@N00				6971	1	0.000004
73424129@N00				6972	1	0.000003
23053214@N05				6973	1	0.000003
14841234@N02	justmakeit	Rachel	Illinois, USA	6974	18	0.000032
24213990@N06				6975	1	0.000003
11187287@N06	Jason Tavares	Jason  Tavares	Toronto	6976	32	0.000041
21917692@N08				6977	2	0.000004
8836196@N06				6978	2	0.000005
85493726@N00				6979	1	0.000003
25189429@N08				6980	14	0.000021
28285185@N02				6981	1	0.000003
9284540@N07				6982	1	0.000003
59562171@N00				6983	6	0.000012
75928484@N00				6984	2	0.000005
23440599@N06				6985	1	0.000003
20325663@N00				6986	3	0.000007
13632768@N00				6987	2	0.000005
20492580@N00				6988	1	0.000004
7696663@N02				6989	1	0.000003
21958295@N08				6990	1	0.000004
25208072@N00				6991	2	0.000005
24410549@N07				6992	1	0.000003
9989134@N04				6993	1	0.000003
37994498834@N01				6994	2	0.000005
7247833@N04				6995	1	0.000003
8020820@N05				6996	3	0.000006
26264868@N04				6997	1	0.000003
7649811@N04				6998	2	0.000005
99893338@N00				6999	2	0.000005
24270515@N06				7000	1	0.000003
62037220@N00				7001	5	0.000009
14370563@N05				7002	1	0.000003
71492355@N00				7003	1	0.000003
54565478@N00				7004	1	0.000003
15154841@N00				7005	1	0.000003
11568078@N04				7006	2	0.000005
28233229@N00	Sakurako Kitsa			7007	19	0.000028
81328937@N00				7008	1	0.000003
67644896@N00				7009	3	0.000006
27431294@N08				7010	1	0.000003
93926662@N00				7011	1	0.000003
52503355@N00				7012	1	0.000003
18823724@N02				7013	1	0.000003
99239332@N00				7014	2	0.000005
23338333@N07				7015	1	0.000003
10940672@N07				7016	2	0.000005
88392269@N00				7017	1	0.000003
72251569@N00	Garrett Dimon	Garrett Dimon	Dallas, TX, US	7018	5	0.000009
58991066@N00				7019	2	0.000005
31329764@N00	Joaquín Martí	Joaquín Martí García	Madrid, Spain	7020	1	0.000004
12662109@N02				7021	1	0.000003
10906367@N02				7022	3	0.000006
71007337@N00				7023	1	0.000003
13230764@N05				7024	1	0.000003
52228073@N00				7025	1	0.000003
89287662@N00				7026	1	0.000003
11861245@N08				7027	1	0.000003
90962754@N00				7028	5	0.000009
97991255@N00				7029	1	0.000003
26578545@N03				7030	1	0.000003
36243866@N00				7031	1	0.000003
25840818@N07				7032	1	0.000003
79854601@N00				7033	1	0.000003
36692429@N00				7034	1	0.000003
32257237@N00	Tc7		Galleywood, Essex,UK.	7035	12	0.000016
14776734@N00	dev null	daniel zimmel	bonn, germany	7036	18	0.000028
99331762@N00				7037	1	0.000004
94734364@N00				7038	2	0.000005
61778756@N00				7039	1	0.000003
16569519@N00				7040	2	0.000005
14446536@N02				7041	2	0.000005
65486108@N00				7042	5	0.000010
93404076@N00				7043	2	0.000005
14226405@N08				7044	3	0.000007
62062601@N00				7045	1	0.000003
13877389@N06				7046	3	0.000007
66276180@N00				7047	3	0.000006
22093226@N05				7048	1	0.000003
51114847@N00				7049	1	0.000003
8419960@N03				7050	1	0.000003
12773923@N08				7051	8	0.000015
7280629@N08				7052	1	0.000003
23174201@N06				7053	8	0.000014
24990618@N05				7054	2	0.000005
14224031@N03				7055	10	0.000017
14300869@N07				7056	1	0.000003
17691106@N04				7057	1	0.000003
87496841@N00				7058	9	0.000015
41942132@N00	So gesehen.	Stefan Bucher	Zürich, Switzerland	7059	65	0.000077
43166563@N00				7060	1	0.000003
17501056@N00				7061	1	0.000003
80213508@N00				7062	1	0.000004
90739190@N00				7063	3	0.000006
9745271@N04				7064	2	0.000005
9873447@N08				7065	1	0.000003
65413085@N00				7066	2	0.000005
8749683@N07				7067	1	0.000003
26324636@N07				7068	1	0.000003
7786923@N05				7069	1	0.000003
8523803@N07				7070	3	0.000006
77483134@N00	Bobcatnorth		Toronto, Canada	7071	10	0.000015
45216752@N00				7072	2	0.000005
8095439@N02				7073	1	0.000004
10690680@N08				7074	1	0.000003
24724714@N02				7075	1	0.000003
46941731@N00				7076	1	0.000003
46379488@N00				7077	1	0.000003
41463864@N00				7078	3	0.000006
54191388@N00	HckySo	Mitchell Joyce	Voorheesville, NY, United States	7079	26	0.000032
93505093@N00				7080	2	0.000005
58943785@N00				7081	1	0.000003
15123063@N04				7082	1	0.000003
80072647@N00				7083	2	0.000005
59223624@N00				7084	2	0.000005
11556553@N05				7085	1	0.000003
49097370@N00				7086	1	0.000004
35597202@N02				7087	4	0.000008
83423868@N00				7088	1	0.000003
83398740@N00				7089	3	0.000005
95167605@N00				7090	4	0.000008
22857594@N03				7091	2	0.000005
21312348@N00				7092	1	0.000003
32628328@N00				7093	1	0.000003
15612590@N04				7094	3	0.000006
65589276@N00				7095	1	0.000003
10951005@N03				7096	12	0.000019
8361414@N05	ludwig van standard lamp			7097	9	0.000012
11770011@N04				7098	2	0.000005
8121979@N08				7099	3	0.000006
8567423@N06				7100	1	0.000003
24750903@N02				7101	2	0.000005
83551186@N00				7102	1	0.000004
82339538@N00				7103	1	0.000003
7799217@N03				7104	1	0.000003
11406209@N07				7105	1	0.000003
62938898@N00	Tatters:)	Tatiana Gerus	Brisbane, Australia	7106	15	0.000018
87324166@N00				7107	1	0.000003
20235301@N00				7108	2	0.000005
10886938@N00	T. Scott Carlisle	T.SC	Birmingham, AL, United States	7109	47	0.000060
11367866@N00				7110	1	0.000003
94485595@N00				7111	1	0.000003
60329741@N00				7112	7	0.000013
29821784@N00				7113	3	0.000006
45982249@N00	abitiamo			7114	7	0.000012
64238234@N00				7115	2	0.000005
22962875@N05				7116	1	0.000003
25232827@N05				7117	1	0.000004
96456350@N00				7118	4	0.000008
71225592@N00				7119	1	0.000003
12259178@N00				7120	1	0.000003
71842483@N00				7121	1	0.000003
10649730@N05				7122	5	0.000009
79651958@N00				7123	2	0.000005
38285230@N00				7124	1	0.000003
12676044@N02				7125	1	0.000003
8397743@N05				7126	1	0.000003
84564792@N00				7127	2	0.000005
24084768@N08				7128	1	0.000003
22658438@N07				7129	1	0.000003
15342980@N05				7130	1	0.000003
15521888@N00				7131	1	0.000003
60976823@N00				7132	10	0.000017
34434581@N00				7133	1	0.000003
8158619@N06				7134	5	0.000010
29054195@N08				7135	1	0.000003
11818849@N00				7136	1	0.000003
25948370@N02				7137	1	0.000003
27065033@N00				7138	1	0.000003
47215776@N00	Mis Flora Leal	flora delbien		7139	6	0.000015
64816608@N00	Potatojunkie	Stuart Crawford	Scotland	7140	6	0.000010
22703728@N05				7141	1	0.000003
7671920@N07				7142	1	0.000003
31943914@N05				7143	1	0.000003
12089468@N05				7144	3	0.000007
14107238@N04				7145	1	0.000003
8818097@N02				7146	1	0.000003
46814563@N00				7147	1	0.000003
88137486@N00				7148	1	0.000003
36445661@N00	whizchickenonabun			7149	19	0.000025
13683601@N02				7150	2	0.000005
47256962@N08				7151	1	0.000003
87979975@N00				7152	5	0.000008
54601101@N00				7153	1	0.000003
8502306@N07				7154	5	0.000010
79513319@N00				7155	4	0.000007
31299842@N07				7156	1	0.000003
63613245@N00	Dalboz17	Matt DeTurck	Rochester, NY, USA	7157	27	0.000034
7291425@N07				7158	1	0.000003
25227319@N05				7159	1	0.000003
65669043@N00	steve loya	steve loya	Leesburg, VA, USA	7160	8	0.000013
13006779@N00				7161	1	0.000003
65555826@N00	wonderferret		Auckland, New Zealand	7162	15	0.000018
58423072@N00				7163	1	0.000003
24680350@N06				7164	4	0.000008
7275965@N08				7165	1	0.000003
22003221@N05				7166	1	0.000003
10021402@N04				7167	1	0.000003
10843180@N04				7168	3	0.000007
31297488@N00				7169	1	0.000003
8886086@N02				7170	1	0.000003
23253040@N00				7171	1	0.000003
33887201@N08				7172	1	0.000003
11722382@N05				7173	1	0.000003
32708246@N03				7174	1	0.000003
89831427@N00				7175	2	0.000004
72753817@N00				7176	1	0.000003
7451084@N06				7177	1	0.000003
74519205@N00				7178	1	0.000003
79297308@N00	jpstanley			7179	17	0.000025
83122153@N00				7180	1	0.000003
12677926@N07				7181	3	0.000006
69416018@N00				7182	1	0.000003
28237671@N03				7183	1	0.000004
86846769@N00				7184	1	0.000003
34573247@N00				7185	2	0.000005
8862339@N07				7186	1	0.000003
15407304@N00				7187	3	0.000006
94714196@N00	luckygirllefty		St. Louis, MO, usa	7188	35	0.000061
67761188@N00				7189	2	0.000005
21634107@N06				7190	1	0.000004
21995448@N04				7191	1	0.000003
47246995@N00				7192	1	0.000003
22633472@N04				7193	1	0.000003
99498107@N00				7194	3	0.000006
90318532@N00	heydrienne		San Francisco	7195	9	0.000017
97824320@N00				7196	1	0.000003
27492433@N00				7197	1	0.000003
24443965@N08	Okinawa Soba		Currently in the Pocono Mountains of Pennsylvania., JAPAN	7198	84	0.000112
27636118@N02				7199	1	0.000003
48276696@N00				7200	1	0.000003
24342172@N00	most uncool	Tom		7201	9	0.000013
31029170@N02				7202	1	0.000003
14670531@N07				7203	2	0.000005
10765586@N03				7204	2	0.000005
72758639@N00				7205	3	0.000007
17996344@N00				7206	1	0.000004
16925303@N00				7207	1	0.000003
95411052@N00				7208	1	0.000003
69429536@N00				7209	1	0.000003
50318388@N00	mag3737	Tom Magliery	Vancouver, BC, Canada	7210	11	0.000017
54784413@N00				7211	2	0.000005
89864727@N00				7212	1	0.000003
19845058@N00				7213	2	0.000005
22608915@N05				7214	1	0.000003
56280519@N02				7215	1	0.000003
15312883@N04				7216	1	0.000004
41534655@N00				7217	1	0.000003
76178970@N00				7218	2	0.000005
26004298@N02				7219	1	0.000003
81406355@N00				7220	1	0.000003
26973400@N05				7221	1	0.000003
8675382@N03				7222	1	0.000003
13979919@N08				7223	1	0.000003
97056643@N00				7224	2	0.000005
26201629@N03				7225	1	0.000003
65831129@N00				7226	1	0.000003
29564732@N00				7227	1	0.000003
25665931@N00				7228	1	0.000003
64674590@N00				7229	1	0.000003
21826907@N08				7230	1	0.000004
35315774@N00				7231	1	0.000003
50503991@N00				7232	1	0.000004
42411496@N00				7233	10	0.000019
86465043@N00				7234	1	0.000003
21897733@N00	dirtyfeet		Texas, United States	7235	44	0.000080
7529567@N07				7236	2	0.000005
26793139@N04				7237	1	0.000003
8403148@N08				7238	1	0.000003
24587067@N04				7239	1	0.000003
83955435@N00				7240	3	0.000006
71565481@N00				7241	1	0.000003
15438748@N07				7242	1	0.000003
21689588@N05	△ileen		Los Angeles,OC, Longbeach	7243	18	0.000030
7355958@N02				7244	1	0.000003
89887180@N00				7245	1	0.000003
25222675@N08				7246	1	0.000003
71745130@N00				7247	1	0.000003
10025563@N00				7248	1	0.000003
95411591@N00				7249	1	0.000003
76878764@N00				7250	1	0.000003
51035642829@N01	Rick Scully	Rick Scully	Tunbridge, VT, USA	7251	8	0.000011
7347585@N05				7252	1	0.000003
7506788@N03				7253	1	0.000003
9312760@N04				7254	3	0.000006
25685920@N00				7255	1	0.000003
13902112@N06				7256	1	0.000003
25955999@N02				7257	1	0.000004
78415063@N00				7258	1	0.000003
39064072@N00				7259	1	0.000003
76533005@N00				7260	1	0.000003
70381044@N00				7261	1	0.000003
47084281@N00	frozi	Felipe Alonso	Canoas, Brazil	7262	7	0.000011
22784481@N05				7263	4	0.000008
9319673@N03				7264	2	0.000005
10687839@N03				7265	1	0.000003
45362924@N00				7266	1	0.000003
67604797@N00				7267	1	0.000004
15121826@N00				7268	1	0.000003
17568422@N00				7269	1	0.000003
89441254@N00				7270	1	0.000003
19279040@N00	TheArtfulBadger		Southampton, United Kingdom	7271	10	0.000016
19802692@N04				7272	1	0.000003
36506481@N00				7273	1	0.000003
84575556@N00				7274	2	0.000004
76673467@N00				7275	5	0.000009
92525769@N00				7276	1	0.000003
14846673@N08				7277	1	0.000003
62867359@N00				7278	1	0.000003
87885596@N00				7279	4	0.000008
88627392@N00				7280	1	0.000003
98846311@N00				7281	3	0.000007
11157003@N03				7282	1	0.000004
81042587@N00				7283	1	0.000003
10221574@N06				7284	1	0.000003
11419506@N08	John Steven Fernandez	John Steven Fernandez	Toronto, Canada	7285	82	0.000099
22855078@N07				7286	2	0.000005
15501382@N00				7287	3	0.000007
25582037@N00				7288	2	0.000005
23987018@N06				7289	1	0.000003
21186400@N05				7290	1	0.000003
8526154@N03				7291	4	0.000008
24726183@N03				7292	1	0.000003
91838873@N00				7293	1	0.000003
10801163@N00				7294	1	0.000004
49941684@N00				7295	2	0.000005
47565600@N00	dweekly	David Weekly	Cupertino, CA, USA	7296	3	0.000005
14021674@N08				7297	3	0.000006
13150309@N05				7298	1	0.000004
26002664@N02				7299	1	0.000003
69582398@N00				7300	2	0.000005
27798878@N06				7301	1	0.000003
29356515@N00	chelmsfordblue	Nick		7302	30	0.000042
25746663@N06				7303	1	0.000003
24474939@N05				7304	1	0.000003
11833768@N06				7305	1	0.000004
9138303@N07				7306	1	0.000003
15057950@N02				7307	2	0.000005
22152560@N02				7308	1	0.000003
91095513@N00				7309	1	0.000003
9181978@N06				7310	1	0.000003
22031247@N00				7311	5	0.000009
90317905@N00				7312	1	0.000003
9662713@N02				7313	4	0.000008
12365828@N00				7314	3	0.000007
12576820@N05				7315	3	0.000006
88921053@N00				7316	1	0.000003
16624521@N00				7317	1	0.000003
36816354@N05				7318	1	0.000003
46811710@N00				7319	1	0.000003
71623049@N00				7320	1	0.000003
96412108@N00				7321	1	0.000003
7579838@N05				7322	3	0.000007
7498387@N03				7323	1	0.000004
75994593@N00	tz1_1zt	David J Morgan	Cambridge, UK	7324	19	0.000022
39017694@N00				7325	1	0.000003
41113061@N00				7326	4	0.000008
61787893@N00				7327	1	0.000003
21861629@N07				7328	1	0.000003
21960399@N06				7329	2	0.000005
56939004@N00				7330	2	0.000005
8437215@N02				7331	1	0.000003
74956226@N00				7332	1	0.000003
68037080@N00				7333	1	0.000003
72356149@N00				7334	2	0.000005
22717307@N03				7335	1	0.000004
7877609@N06				7336	2	0.000005
46691600@N00				7337	3	0.000006
14897786@N08				7338	1	0.000003
23225305@N07				7339	7	0.000013
10723609@N03				7340	1	0.000003
7285114@N06				7341	1	0.000003
22776344@N00				7342	1	0.000003
40587564@N00				7343	1	0.000003
19242899@N00				7344	1	0.000003
23100926@N03				7345	1	0.000003
33275539@N00	Evan Hamilton	Evan Hamilton	Oakland, CA, United States of Ameirca	7346	11	0.000018
9509052@N04				7347	1	0.000003
86526267@N00				7348	1	0.000003
45406693@N00				7349	1	0.000003
51996426@N00				7350	1	0.000004
21721448@N08				7351	1	0.000003
74181952@N00				7352	1	0.000003
22900184@N07				7353	1	0.000003
46267313@N02				7354	1	0.000003
49984903@N00	Brenda Annerl	Brenda Annerl		7355	24	0.000030
20124347@N06				7356	1	0.000003
92397167@N00				7357	4	0.000009
56089101@N00				7358	1	0.000003
85941462@N00				7359	1	0.000004
35303303@N02				7360	1	0.000003
14024157@N08				7361	1	0.000004
21561143@N00				7362	1	0.000003
15668907@N00				7363	3	0.000006
32618432@N00	joe holmes	Joseph Holmes	New York City, USA	7364	16	0.000022
63474264@N00	Micah Taylor	Micah Taylor	Minneapolis, USA	7365	15	0.000022
44124447497@N01	Small		Switzerland	7366	11	0.000014
34786292@N00				7367	1	0.000003
94984024@N00				7368	1	0.000003
10454889@N06				7369	1	0.000003
75797806@N00				7370	5	0.000009
9825698@N07				7371	1	0.000003
21040315@N04				7372	1	0.000003
67704894@N00				7373	1	0.000003
31960372@N03				7374	2	0.000005
7375653@N04				7375	6	0.000011
33782210@N00				7376	1	0.000003
10328588@N07				7377	2	0.000005
88893304@N00	nukeit1	James McCauley	Enon, OH, United States of America	7378	11	0.000018
7184585@N02				7379	2	0.000005
21474280@N00				7380	1	0.000004
7797457@N02				7381	1	0.000003
41054358@N00				7382	1	0.000003
7903649@N07				7383	1	0.000003
70735330@N00				7384	4	0.000007
7677217@N05				7385	4	0.000008
10697866@N06				7386	1	0.000003
11745240@N05				7387	1	0.000003
18583713@N06				7388	1	0.000003
28796302@N03				7389	1	0.000003
8611553@N05				7390	1	0.000003
49267202@N00				7391	1	0.000004
67774921@N00				7392	1	0.000003
10251152@N07				7393	1	0.000003
76612077@N00				7394	2	0.000005
15008747@N00				7395	1	0.000003
11544364@N00				7396	1	0.000003
10938603@N03				7397	1	0.000003
58143674@N00	lecercle		Mumbai, India	7398	20	0.000026
64187773@N00				7399	1	0.000003
8052586@N05				7400	1	0.000003
34013039@N00				7401	2	0.000005
25483625@N08				7402	2	0.000005
23353297@N00				7403	1	0.000003
75918191@N00				7404	3	0.000007
27094055@N00				7405	14	0.000023
12401402@N06				7406	1	0.000003
16394154@N00				7407	1	0.000003
41432413@N00				7408	5	0.000009
25293047@N02				7409	1	0.000003
91501244@N00				7410	1	0.000003
7217038@N02				7411	1	0.000003
27438662@N08				7412	1	0.000003
49584783@N00				7413	4	0.000008
25167130@N04				7414	1	0.000003
26701574@N00	Ryo（りょう）	Ryo Mukae	Tokyo, Japan	7415	9	0.000011
48600109935@N01				7416	1	0.000003
62661686@N00				7417	1	0.000003
58271115@N00				7418	1	0.000003
75609255@N00				7419	1	0.000004
7738234@N07				7420	1	0.000003
27282292@N00				7421	1	0.000003
21671020@N08				7422	6	0.000011
14798108@N05				7423	1	0.000003
58325824@N00				7424	1	0.000003
8323744@N08				7425	8	0.000015
13867159@N00				7426	1	0.000003
25119292@N07				7427	1	0.000003
25400955@N06				7428	1	0.000003
48318168@N00				7429	2	0.000005
7961112@N03				7430	1	0.000004
26374254@N05				7431	1	0.000003
64673380@N00				7432	1	0.000003
73553919@N00				7433	1	0.000003
91281848@N00				7434	1	0.000003
21789669@N00	Professor Bop			7435	18	0.000025
19959922@N00				7436	8	0.000013
56527808@N00				7437	1	0.000004
97423104@N00				7438	4	0.000008
98262511@N00				7439	1	0.000003
91683823@N00				7440	1	0.000003
12482087@N02				7441	1	0.000003
9127950@N03				7442	1	0.000003
70592605@N00				7443	1	0.000003
44578649@N00				7444	1	0.000003
12349333@N07				7445	1	0.000003
26106104@N03				7446	1	0.000003
50328969@N00				7447	1	0.000003
27484008@N06				7448	1	0.000003
7279187@N06				7449	1	0.000003
75685572@N00				7450	1	0.000004
16118197@N02				7451	1	0.000003
29776653@N04				7452	1	0.000003
20859448@N00				7453	2	0.000005
22762230@N00				7454	1	0.000003
58506872@N08				7455	1	0.000003
8034504@N07				7456	7	0.000013
89709568@N00				7457	1	0.000003
43721136@N00				7458	1	0.000003
80435541@N00				7459	1	0.000003
25719739@N05				7460	1	0.000003
86886338@N00	recubejim	Jim	Stevens Point, WI, USA	7461	12	0.000024
44302973@N00				7462	1	0.000003
95165548@N00				7463	1	0.000003
8076298@N02				7464	1	0.000003
68554875@N00				7465	1	0.000003
23982138@N04				7466	2	0.000005
62015235@N00				7467	1	0.000003
85548923@N00				7468	2	0.000005
7403112@N07				7469	3	0.000006
84924297@N00				7470	2	0.000005
10858667@N08				7471	1	0.000003
96838453@N00				7472	2	0.000005
96368921@N00				7473	1	0.000003
25132195@N07				7474	1	0.000003
38447033@N00				7475	3	0.000006
94436511@N00				7476	1	0.000003
82464893@N00				7477	1	0.000003
67103468@N00				7478	1	0.000003
29975384@N00				7479	1	0.000004
62022658@N00				7480	1	0.000003
31668128@N06				7481	1	0.000003
11227071@N02				7482	6	0.000011
80822375@N00				7483	1	0.000003
92091514@N00	hampshiregirl	Katie	Montreal, Canada	7484	6	0.000010
16707687@N00	roryrory	Rory Hyde	Amsterdam, Netherlands	7485	19	0.000022
53282124@N00				7486	1	0.000003
22504200@N04				7487	1	0.000003
50133921@N00				7488	1	0.000003
63183622@N00				7489	1	0.000003
21500326@N04				7490	1	0.000003
34279354@N00				7491	1	0.000003
54654126@N00				7492	4	0.000008
10117370@N08				7493	2	0.000005
96433757@N00				7494	1	0.000003
10926483@N00				7495	2	0.000005
88675636@N00				7496	1	0.000003
41536239@N00				7497	1	0.000003
8612277@N05				7498	1	0.000004
23666085@N02				7499	1	0.000003
24223872@N00				7500	1	0.000003
24068135@N06				7501	4	0.000008
12269626@N00				7502	1	0.000003
39936272@N00				7503	1	0.000003
7594551@N02				7504	1	0.000003
24400839@N05				7505	1	0.000003
7459718@N03				7506	1	0.000003
13093271@N00				7507	2	0.000005
15216811@N06				7508	2	0.000005
22591797@N07				7509	1	0.000003
43465550@N04				7510	1	0.000003
37926864@N00	*《eRos?》	Eros Chen	London, UK	7511	13	0.000023
8195905@N06				7512	1	0.000003
23562464@N04				7513	1	0.000003
7248289@N03				7514	6	0.000011
51942699@N00				7515	1	0.000003
56658520@N00				7516	2	0.000005
8242413@N03				7517	1	0.000003
23531178@N07				7518	1	0.000003
43355249@N00	szeke	Pedro Szekely	USA	7519	13	0.000017
36623057@N00				7520	1	0.000003
55117445@N00				7521	1	0.000003
30289026@N00				7522	5	0.000010
10399078@N03				7523	1	0.000003
28899672@N02				7524	1	0.000003
52614599@N00	dsearls	Doc Searls	Santa Barbara, USA	7525	12	0.000016
25373384@N03				7526	1	0.000003
85934031@N00				7527	1	0.000003
87973357@N00				7528	1	0.000003
28586896@N00				7529	2	0.000005
16840785@N06				7530	2	0.000005
99209337@N00				7531	3	0.000006
64896720@N00				7532	1	0.000003
24885216@N04				7533	1	0.000004
21108344@N00				7534	1	0.000003
90555529@N00				7535	1	0.000003
32239509@N00				7536	1	0.000004
14364534@N00				7537	3	0.000006
9476044@N05				7538	1	0.000003
28226466@N00				7539	1	0.000004
30157062@N05				7540	1	0.000003
34709514@N00				7541	1	0.000003
7428462@N04				7542	1	0.000003
8445130@N05				7543	1	0.000003
39926270@N06				7544	1	0.000003
7497514@N03				7545	1	0.000003
13249027@N06				7546	1	0.000003
7813712@N05				7547	1	0.000003
33680753@N07				7548	1	0.000004
30837553@N05				7549	1	0.000003
41388351@N00				7550	1	0.000003
25898474@N05				7551	1	0.000003
86615649@N00	NuageDeNuit	Kia	Tuscany	7552	21	0.000030
24983675@N04				7553	1	0.000003
9678888@N07				7554	2	0.000005
13321491@N04				7555	1	0.000004
58946690@N00				7556	1	0.000004
12589157@N00				7557	2	0.000005
34905466@N00				7558	1	0.000003
91883096@N00				7559	1	0.000003
26045425@N02				7560	1	0.000003
8384479@N02				7561	1	0.000003
38871487@N05				7562	1	0.000003
75496946@N00				7563	1	0.000004
7908691@N02				7564	1	0.000003
7372957@N02				7565	1	0.000003
25563350@N08				7566	2	0.000005
11743166@N02				7567	9	0.000015
12491912@N07				7568	1	0.000004
21830313@N02				7569	2	0.000005
58904046@N00				7570	1	0.000003
13748284@N04				7571	1	0.000003
21192492@N07				7572	1	0.000003
45488928@N00				7573	2	0.000004
12384926@N02				7574	2	0.000005
23498683@N02				7575	2	0.000005
15176824@N07				7576	2	0.000005
7861584@N04				7577	1	0.000003
8686268@N07				7578	1	0.000003
86268491@N00				7579	2	0.000005
25022602@N00				7580	4	0.000008
33781019@N00				7581	1	0.000003
21741573@N00				7582	3	0.000007
58194521@N00				7583	1	0.000004
8525292@N03				7584	1	0.000003
50036044@N00				7585	1	0.000003
34094515@N00				7586	1	0.000003
8349299@N03				7587	1	0.000003
75832715@N00				7588	1	0.000003
12346946@N00				7589	2	0.000005
15331671@N02				7590	1	0.000003
11049131@N00				7591	4	0.000008
22885804@N06				7592	1	0.000003
32306843@N05				7593	1	0.000003
18561957@N00				7594	1	0.000003
8381450@N04				7595	1	0.000003
22884009@N04				7596	2	0.000005
22974492@N07				7597	1	0.000003
87176163@N00				7598	1	0.000003
42308972@N00				7599	2	0.000005
9147703@N03				7600	2	0.000005
23020097@N05				7601	1	0.000003
48289583@N00				7602	1	0.000003
77614314@N00				7603	19	0.000031
28487644@N00				7604	1	0.000003
77006858@N00				7605	1	0.000003
76366567@N00				7606	2	0.000005
7945858@N08	diffendale	Dan Diffendale	Ann Arbor, MI, USA	7607	20	0.000029
48384007@N00	Dra sick Love	Laurinda	Lisboa, Portugal	7608	25	0.000038
57934530@N00				7609	1	0.000003
9209154@N04				7610	4	0.000007
15600031@N07				7611	1	0.000003
61633889@N00				7612	3	0.000006
47661407@N00				7613	8	0.000014
54258032@N00				7614	1	0.000004
11681350@N04				7615	1	0.000003
35564972@N08				7616	1	0.000003
50454528@N00				7617	4	0.000008
38181555@N04				7618	1	0.000003
9317268@N08				7619	2	0.000005
15005596@N08				7620	1	0.000003
41735838@N00				7621	1	0.000003
15988509@N06				7622	1	0.000003
17313962@N05				7623	2	0.000005
33506763@N00	Sparlingo	Milly	E-town, C a n a d a	7624	15	0.000021
22676996@N00				7625	10	0.000017
97982797@N00				7626	2	0.000005
7934214@N06				7627	9	0.000016
37609895@N00				7628	1	0.000003
8774906@N08				7629	1	0.000003
21671926@N00				7630	3	0.000007
9001114@N06				7631	1	0.000004
21145705@N04	Carlos M Gonzalez (raw)	Carlos M Gonzalez Villares	España	7632	14	0.000019
12370108@N03				7633	1	0.000003
73711180@N00				7634	1	0.000004
24043107@N05				7635	1	0.000003
29721284@N00				7636	1	0.000003
98208138@N00				7637	1	0.000003
13755686@N04				7638	1	0.000003
42817516@N00				7639	4	0.000008
20687713@N07				7640	1	0.000003
30959472@N00				7641	1	0.000003
20089596@N04				7642	2	0.000005
20738022@N00				7643	2	0.000005
18157405@N00				7644	1	0.000003
9419206@N03				7645	2	0.000005
18536125@N00				7646	1	0.000003
20193184@N00				7647	2	0.000005
58141116@N00				7648	2	0.000005
62229127@N00				7649	3	0.000007
36309078@N00				7650	1	0.000003
24289042@N08				7651	1	0.000003
14740595@N06				7652	2	0.000006
25287134@N05				7653	1	0.000003
60844215@N00	JasonUnbound	Jason	Berkeley, USA	7654	6	0.000012
26003899@N08				7655	1	0.000003
87795609@N00				7656	2	0.000005
57956171@N00	ferran pestaña	Ferran Pestaña	Barcelona, España	7657	37	0.000058
23559996@N04				7658	1	0.000003
9566777@N08				7659	1	0.000003
86611627@N00				7660	2	0.000006
18587146@N00	Montag007	Chris Frank	NYC, USA	7661	10	0.000013
56257322@N00				7662	1	0.000004
58066550@N04				7663	1	0.000003
57394408@N00				7664	1	0.000003
98764574@N00				7665	1	0.000003
25071638@N03				7666	2	0.000005
31138101@N08				7667	1	0.000003
83694716@N00				7668	1	0.000004
13145099@N07				7669	1	0.000003
44124298927@N01	Ravages	Chandrachoodan Gopalakrishnan	Chennai, India	7670	56	0.000063
87947784@N00				7671	3	0.000006
21344382@N07				7672	1	0.000003
19447654@N08				7673	7	0.000013
87384690@N00				7674	1	0.000003
13187285@N04				7675	1	0.000003
22249436@N07				7676	1	0.000003
44362511@N00				7677	1	0.000003
48692997@N00				7678	1	0.000003
12377317@N08				7679	4	0.000008
23525792@N07				7680	1	0.000004
17264671@N05				7681	1	0.000003
37785966@N00				7682	1	0.000003
10037549@N03				7683	1	0.000003
21882319@N07				7684	1	0.000003
90404655@N00				7685	1	0.000003
24968726@N05				7686	2	0.000005
49503180180@N01	cuellar	Jose Maria Cuellar	Madrid, Spain	7687	33	0.000043
31753437@N08				7688	11	0.000017
7525367@N04				7689	1	0.000003
90045315@N00				7690	3	0.000006
31366378@N00				7691	2	0.000005
35805839@N00				7692	1	0.000003
62972198@N00				7693	2	0.000005
90219133@N00				7694	1	0.000003
7946106@N07				7695	1	0.000004
43812494@N00				7696	2	0.000004
30674644@N03				7697	1	0.000003
21586168@N05				7698	1	0.000003
10798291@N06				7699	1	0.000003
28919606@N05				7700	2	0.000005
30656040@N03				7701	1	0.000003
22145512@N04				7702	2	0.000005
18961312@N00				7703	4	0.000007
9344596@N08				7704	1	0.000003
29801636@N00				7705	1	0.000003
37718679527@N01				7706	1	0.000003
69523546@N00				7707	1	0.000003
52538680@N00				7708	1	0.000003
